Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
53534553,Brownsville Community Justice Center,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,650 Rockaway Avenue,,Brooklyn,11212,40.66400801,-73.90929621,917-769-8329,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,,,TRUE,TRUE,TRUE,,,316,41,92400,3326506,3035750011,BK81
53534762,"Northwell Health - Center for Young Adult, Adolescent and Pediatric HIV",Free Safer Sex Products,Condoms and Lubricant,,Hospital,None,"37-03 92 Street,First Floor",,Queens,11372,40.75057603,-73.87497701,5168653601,"In addition to free condoms and lubricant you can find free walk in HIV testing, PrEP screenings, and PrEP-AP navigation. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.",1.90001E+13,1.90001E+13,,3:00 PM - 7:00 PM,,,,,,TRUE,TRUE,TRUE,,<a href=https://www.northwell.edu/find-care/locations/center-young-adult-adolescent-and-pediatric-hiv>Visit this organization's website</a>,403,21,27500,4036483,4014800078,QN28
53534508,Apollo Med Service,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"4334 White Plains Road,Ground Floor",,Bronx,10466,40.89656546,-73.85560993,(718) 231-2300,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,9:00 AM - 3:00 PM,9:00 AM - 4:30 PM,9:30 AM - 4:30 PM,9:30 AM - 4:30 PM,9:00 AM - 4:30 PM,,,TRUE,FALSE,FALSE,,,212,11,43400,2116606,2050430009,BX62
53534875,Village Cuts,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,179 West 4 Street,,Manhattan,10014,40.73246831,-74.00178968,212-488-2705,You can find free safer sex products inside a fishbowl located on the counter of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,12:00 PM - 6:30 PM,TRUE,TRUE,TRUE,,,102,3,7100,1010230,1005920036,MN23
53534865,Trono de Mexico Sports Bar (Formerly Lucho's Bar),Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,38-19 69 Street,,Queens,11377,40.74688647,-73.89642148,,You can find free safer sex products inside a dispenser/fishbowl located in the back near the restroom of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,,,,,,,,TRUE,FALSE,FALSE,,,402,26,26300,4029697,4012820004,QN63
53534760,Nortena Express,Free Safer Sex Products,Condoms and Lubricant,,Business,Taxi/Car Service,507 Coney Island Avenue,,Brooklyn,11218,40.64543052,-73.97056663,,You can find free safer sex products inside a fishbowl located in the front of the Car Service. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,,,,,,,,TRUE,FALSE,TRUE,,,314,40,152200,3117426,3051120029,BK42
53534874,Urban Health Plan-Plaza del Sol Family Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"37-16 108 Street,n/a",,Queens,11368,40.75360849,-73.86026669,(718) 651-4000,You can find free safer sex products inside a fishbowl located at the reception counter of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,TRUE,FALSE,FALSE,,<a href=https://www.urbanhealthplan.org/>Visit this organization's website</a>,403,21,40300,4437230,4017730010,QN26
53534497,Alejandro's Tapas Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,38-01 69 Street,,Queens,11377,40.74689471,-73.89642507,212-505-3733,You can find free safer sex products inside a Fishbowl located on the right side of the entrance of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 2:00 AM,TRUE,FALSE,FALSE,,,402,26,26300,4029698,4012820008,QN63
53534498,Ali Forney Center - Drop In Center,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,"321 West 125 Street,2nd Floor",,Manhattan,10027,40.81043671,-73.95179164,718-469-7363,You can find free safer sex products inside a dispensers (2) located in the lounge and hallway of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,TRUE,TRUE,TRUE,,,110,9,25700,1059310,1019520019,MN11
53534586,Congregation Beit Simchat Torah,Free Safer Sex Products,Condoms and Lubricant,,Faith-Based Organization,Jewish Organization,130 West 30 Street,,Manhattan,10001,40.74769863,-73.99065978,646-364-9600,"You can find free safer sex products inside a Fishbowl located down the staircase in the back left, on a table in front of restrooms of the Faith Based Organization. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.",1.90001E+13,1.90001E+13,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,TRUE,TRUE,TRUE,,,105,3,9500,1015150,1008057501,MN17
53534632,Fairytail Lounge,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,500 West 48 Street,,Manhattan,10036,40.76346194,-73.99281628,,You can find free safer sex products inside a fishbowl located at reception of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,,,,,,,,TRUE,TRUE,TRUE,,,104,3,12900,1026998,1010760036,MN15
53534883,Who's Next Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,100a Bushwick Avenue,,Brooklyn,11206,40.71184525,-73.94064152,,You can find free safer sex products inside a dispenser located in the front of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,,,,,,,,TRUE,FALSE,FALSE,,,301,34,49500,3323056,3027900022,BK90
53534731,McKennas Pub,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,250 West 14 Street,,Manhattan,10011,40.73914633,-74.00112588,,You can find free safer sex products inside a dispenser located in the front near the entrance of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,,,,,,,,TRUE,FALSE,FALSE,,,102,3,7700,1011097,1006180008,MN23
53534735,MediSys Ozone Park and Senior Health Center Clinic,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"91-20 Atlantic Avenue,3rd flor gyn clinic",,Queens,11416,40.68745365,-73.85124717,(718) 641-8207,"In addition to family medicine , dental, nutrition, Pediatrics, X Ray, endocrinology, social work, same day appointments, pulmonology, breast clinic, allergy testing, free pregnancy tests, contraception and OBGYN we offer free safer sex products! <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.",1.90001E+13,1.90001E+13,8:30 AM - 6:00 PM,8:30 AM - 6:00 PM,8:30 AM - 6:00 PM,8:30 AM - 6:00 PM,8:00 AM - 5:00 AM,8:00 AM - 5:00 PM,,TRUE,TRUE,TRUE,,,409,32,3400,4447810,4090270012,QN53
53534555,Brownsville Multi-Service Family Health Center @ Main,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"592 Rockaway Avenue,1",,Brooklyn,11212,40.66551245,-73.90967984,(718) 345-5000,"BMS Family Health & Wellness Centers has a wide verity of Services such as Primary care, Pediatrics, Dental, GYN, and some specialty Services. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.",1.90001E+13,1.90001E+13,8:30 AM - 8:00 PM,8:30 AM - 8:00 PM,8:30 AM - 8:00 PM,8:30 AM - 8:00 PM,8:30 AM - 8:00 PM,8:30 AM - 4:30 PM,10:30 AM - 2:30 PM,TRUE,TRUE,TRUE,,<a href=http://bmsfhc.org/locations.html>Visit this organization's website</a>,316,41,92400,3081790,3035600026,BK81
53534722,Lower East Side Girls Club,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,402 East 8 Street,,Manhattan,10009,40.72379516,-73.97631872,,You can find free safer sex products inside a dispenser/fishbowl located in nurses office of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,,,,,,,,TRUE,TRUE,FALSE,,,103,2,2602,1089381,1003777503,MN28
53534533,Bomba Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,2306 Grand Concourse,,Bronx,10458,40.85771142,-73.89976927,646-918-7959,You can find free safer sex products inside a dispenser located in the front of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,TRUE,FALSE,FALSE,,,205,15,38301,2013734,2031590003,BX40
53534756,Nadil Beauty Salon,Free Safer Sex Products,Condoms and Lubricant,,Business,Beauty Salon,95 Audubon Avenue,,Manhattan,10032,40.84157991,-73.93754724,212-348-1288,You can find free safer sex products inside a dispenser located in the front of the Beauty Salon. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,TRUE,FALSE,TRUE,,,112,10,25300,1063024,1021260034,MN36
53534643,Gay Men of African Descent,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,"540 Atlantic Avenue,Lower Level",,Brooklyn,11217,40.68496556,-73.97982282,212-388-1464,You can find free safer sex products inside a dispenser/fishbowl located past reception in the hallway of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,,,TRUE,FALSE,TRUE,,<a href=gmad.org>Visit this organization's website</a>,302,33,3900,3340500,3001860012,BK38
53534590,Corona Barber Shop Plus,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,94-17 37 Avenue,,Queens,11372,40.75095529,-73.87291903,,You can find free safer sex products inside a dispenser located near the entrance on the right of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,TRUE,FALSE,FALSE,,,403,21,27300,4036171,4014680036,QN28
53534672,Headquarters Barbershop (Formerly Beato Barbershop),Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,5 East 182 Street,,Bronx,10453,40.85726242,-73.90432126,,You can find free safer sex products inside a fishbowl located in the front of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,,,,,,,,TRUE,FALSE,FALSE,,,205,14,23900,2014059,2031860041,BX40
53534648,Gynecology & Women’s Health Services,Free Safer Sex Products,Condoms and Lubricant,,Private Practice,OB / OB-GYN,"2542 University Avenue,Main Floor",,Bronx,10468,40.866047,-73.90276114,3476185330,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,,9:00 AM - 3:00 PM,9:00 AM - 3:00 PM,9:00 AM - 3:00 PM,9:00 AM - 3:00 PM,,9:00 AM - 2:00 PM,TRUE,TRUE,TRUE,,,207,14,26500,2014652,2032140022,BX30
53534859,Therapy,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,348 West 52 Street,,Manhattan,10019,40.76411738,-73.98659628,,You can find free safer sex products inside a dispenser located in the hallway as you walk in of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,5:00 PM - 2:00 AM,5:00 PM - 2:00 AM,5:00 PM - 2:00 AM,5:00 PM - 2:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 2:00 AM,TRUE,FALSE,TRUE,,,104,3,13300,1025216,1010420051,MN15
53534603,Davidson Community Center,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,2038 Davidson Avenue,,Bronx,10453,40.85353043,-73.90874034,(718) 731-6360,You can find free safer sex products inside a dispenser located in the front of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,10:00 AM - 4:00 PM,,TRUE,TRUE,TRUE,,,205,14,24300,2008399,2028630028,BX36
53534512,Audubon Barber shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,61 Audubon Avenue,,Manhattan,10032,40.84067176,-73.9382131,,You can find free safer sex products inside a dispenser located in the back of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,1.90001E+13,1.90001E+13,,,,,,,,TRUE,FALSE,FALSE,,,112,10,25100,1062997,1021250028,MN36
